Sequence_ID	Predicted_Label
PT0061-C.g1797	C
PT0061-C.g1772	B
PT0061-C.g1780	B
PT0061-C.g1787	B
PT0061-C.g17	C
PT0061-C.g1807	B
PT0061-C.g55	B
PT0061-C.g34	B
PT0061-C.g26	B
PT0061-C.g45	B
PT0061-C.g7	B
PT0061-C.g92	B
PT0061-C.g1453	B
PT0061-C.g82	B
PT0061-C.g173	B
PT0061-C.g164	B
PT0061-C.g182	B
PT0061-C.g189	C
PT0061-C.g198	B
PT0061-C.g206	B
PT0061-C.g219	B
PT0061-C.g101	B
PT0061-C.g131	B
PT0061-C.g1660	A
PT0061-C.g225	B
PT0061-C.g249	C
PT0061-C.g275	B
PT0061-C.g230	B
PT0061-C.g240	B
PT0061-C.g256	A
PT0061-C.g265	B
PT0061-C.g281	B
PT0061-C.g288	B
PT0061-C.g298	B
PT0061-C.g383	A
PT0061-C.g694	E
PT0061-C.g1427	B
PH0602-C.g540	B
PH0602-C.g541	B
PH0602-C.g547	B
PH0602-C.g548	B
PH0602-C.g554	B
PH0602-C.g557	B
PH0602-C.g552	B
PH0602-C.g568	A
PH0602-C.g591	B
PH0602-C.g596	A
PH0602-C.g618	B
PH0602-C.g619	C
PH0602-C.g29	B
PH0602-C.g551	B
PH0603-C.g2208	A
PH0603-C.g2750	B
PH0603-C.g117	A
PH0603-C.g359	A
PH0603-C.g1161	A
PH0603-C.g830	A
PH0603-C.g936	A
PH0603-C.g1158	B
PH0603-C.g1872	A
PH0603-C.g1582	C
PH0603-C.g1370	A
PH0603-C.g2333	E
PH0603-C.g481	A
PH0603-C.g1729	A
PH0603-C.g1160	A
PH0603-C.g1713	A
PH0603-C.g1771	B
PH0603-C.g1806	A
PH0603-C.g1816	B
PH0603-C.g1905	B
PH0603-C.g1960	B
PH0603-C.g1974	C
PH0603-C.g2019	B
PH0603-C.g2004	C
PH0603-C.g2032	B
PH0603-C.g2046	B
PH0603-C.g2061	C
PH0603-C.g1475	B
PH0603-C.g2095	C
PH0603-C.g2109	B
PH0603-C.g2120	B
PH0603-C.g2143	B
PH0603-C.g2155	B
PH0603-C.g2166	B
PH0603-C.g2189	B
PH0603-C.g2179	B
PH0603-C.g2220	B
PH0603-C.g2236	B
PH0603-C.g2245	B
PH0603-C.g2259	B
PH0603-C.g2287	B
PH0603-C.g2331	C
PH0603-C.g2345	B
PH0603-C.g1829	B
PH0603-C.g600	B
PH0603-C.g2416	B
PH0603-C.g2541	C
PH0603-C.g1887	B
PH0603-C.g2605	B
PH0603-C.g2720	A
PH0603-C.g167	B
PH0603-C.g2334	E
PH0603-C.g339	C
PH0603-C.g371	B
PH0603-C.g2360	B
PH0603-C.g406	B
PH0603-C.g679	C
PH0604-C.g757	A
PH0604-C.g967	A
PH0604-C.g948	B
PH0604-C.g80	A
PH0604-C.g41	B
PH0604-C.g110	A
PH0604-C.g96	A
PH0604-C.g184	A
PH0604-C.g201	A
PH0604-C.g231	E
PH0604-C.g503	A
PH0604-C.g298	A
PH0604-C.g314	B
PH0604-C.g213	A
PH0604-C.g364	B
PH0604-C.g345	B
PH0604-C.g326	B
PH0604-C.g63	C
PH0604-C.g425	C
PH0604-C.g412	B
PH0604-C.g469	C
PH0604-C.g454	B
PH0604-C.g482	C
PH0604-C.g502	B
PH0604-C.g518	B
PH0604-C.g529	B
PH0604-C.g553	B
PH0604-C.g573	C
PH0604-C.g504	A
PM0161-C.g2819	B
PM0161-C.g1725	B
PM0161-C.g2997	A
PM0161-C.g84	C
PM0161-C.g1807	B
PM0161-C.g2478	A
PM0161-C.g793	B
PM0161-C.g1861	A
PM0161-C.g463	A
PM0161-C.g1569	B
QC0164-C.g537	A
QC0164-C.g1150	A
QC0164-C.g1235	A
QC0164-C.g192	A
QC0164-C.g34	C
QC0164-C.g86	A
QC0164-C.g518	B
QC0164-C.g101	A
QC0164-C.g146	B
QC0164-C.g180	B
QC0164-C.g239	B
QC0164-C.g268	B
QC0164-C.g281	E
QC0164-C.g296	B
QC0164-C.g385	B
QC0164-C.g400	B
QC0164-C.g456	C
QC0164-C.g582	B
QC0164-C.g598	B
QC0164-C.g657	B
QC0164-C.g1054	C
QC0164-C.g701	B
QC0164-C.g714	B
QC0164-C.g725	B
QC0164-C.g740	B
QC0164-C.g768	B
QC0164-C.g751	B
QC0164-C.g781	B
QC0164-C.g628	B
QC0164-C.g314	B
QC0164-C.g808	C
QC0164-C.g879	A
QC0164-C.g945	B
QC0164-C.g960	B
QC0164-C.g967	B
QC0164-C.g976	B
QC0164-C.g553	B
QC0164-C.g1023	A
QC0164-C.g1033	A
QC0164-C.g1096	C
QC0164-C.g838	B
QC0164-C.g1127	B
QC0164-C.g891	A
QC0164-C.g1055	C
QC0164-C.g1209	A
QC0164-C.g1234	B
QC0164-C.g7	B
QC0164-C.g1193	C
QC0164-C.g667	B
QC0164-C.g54	C
QC0164-C.g35	B
QC0164-C.g38	B
QC0164-C.g40	C
QC0164-C.g58	B
QC0165-C.g532	A
QC0165-C.g583	A
QC0165-C.g290	B
QC0165-C.g666	A
QC0165-C.g37	A
QC0165-C.g52	A
QC0165-C.g72	B
QC0165-C.g16	C
QC0165-C.g93	A
QC0165-C.g129	B
QC0165-C.g484	B
QC0165-C.g174	E
QC0165-C.g238	B
QC0165-C.g252	A
QC0165-C.g267	B
QC0165-C.g278	B
QC0165-C.g205	A
QC0165-C.g306	A
QC0165-C.g319	B
QC0165-C.g389	B
QC0165-C.g380	B
QC0165-C.g402	A
QC0165-C.g370	C
QC0165-C.g427	B
QC0165-C.g448	C
QC0165-C.g471	C
QC0165-C.g478	C
QC0165-C.g491	C
QC0165-C.g498	B
QC0165-C.g558	C
QC0165-C.g460	B
QC0165-C.g531	B
QC0165-C.g537	B
QC0165-C.g540	B
QC0165-C.g548	B
QC0165-C.g554	B
PF0004-C.g1096	B
PF0004-C.g1113	B
PF0004-C.g7	B
PF0004-C.g1107	C
PF0004-C.g1102	B
PF0004-C.g10	B
PF0004-C.g12	B
PF0004-C.g17	B
PF0004-C.g16	A
PF0004-C.g1060	B
PF0004-C.g18	C
PF0004-C.g19	B
PF0004-C.g20	B
PF0004-C.g21	B
PF0004-C.g22	A
PF0004-C.g25	B
PF0004-C.g139	B
PF0004-C.g30	B
PF0004-C.g31	B
PF0004-C.g777	B
PF0004-C.g32	B
PF0004-C.g36	B
PF0004-C.g630	A
PF0004-C.g37	A
PF0004-C.g38	B
PF0004-C.g42	A
PF0004-C.g40	C
PF0004-C.g28	C
PF0004-C.g44	B
PF0004-C.g860	B
PF0004-C.g45	C
PF0004-C.g43	C
PF0004-C.g46	A
PF0004-C.g82	A
PF0004-C.g800	B
PF0004-C.g48	A
PF0004-C.g49	B
PF0004-C.g52	A
PF0004-C.g357	B
PF0004-C.g752	B
PF0004-C.g56	A
PF0004-C.g294	C
PF0004-C.g62	B
PF0004-C.g63	A
PF0004-C.g67	C
PF0004-C.g58	B
PF0004-C.g71	B
PF0004-C.g73	C
PF0004-C.g501	B
PF0004-C.g72	A
PF0004-C.g75	A
PF0004-C.g79	B
PF0004-C.g293	B
PF0004-C.g80	A
PF0004-C.g849	B
PF0004-C.g88	A
PF0004-C.g85	B
PF0004-C.g356	B
PF0004-C.g89	B
PF0004-C.g90	C
PF0004-C.g96	C
PF0004-C.g484	A
PF0004-C.g100	B
PF0004-C.g97	B
PF0004-C.g101	B
PF0004-C.g110	B
PF0004-C.g946	A
PF0004-C.g118	B
PF0004-C.g116	B
PF0004-C.g115	B
PF0004-C.g117	B
PF0004-C.g126	B
PF0004-C.g585	A
PF0004-C.g133	A
PF0004-C.g66	B
PF0004-C.g134	B
PF0004-C.g140	B
PF0004-C.g135	B
PF0004-C.g136	B
PF0004-C.g27	C
PF0004-C.g141	B
PF0004-C.g148	B
PF0004-C.g146	A
PF0004-C.g147	B
PF0004-C.g395	A
PF0006-C.g1919	B
PF0006-C.g2076	A
PF0006-C.g1744	A
PF0006-C.g2349	A
PF0006-C.g2489	A
PF0006-C.g126	B
PF0006-C.g252	A
PF0006-C.g367	A
PF0006-C.g1798	A
PF0006-C.g910	B
PF0006-C.g989	B
PF0006-C.g1062	A
PF0006-C.g816	A
PF0006-C.g1292	B
PF0006-C.g609	A
PH0999-C.g716	B
PH0999-C.g733	B
PH0999-C.g767	B
PH0999-C.g780	B
PH0999-C.g801	C
PH0999-C.g790	B
PH0999-C.g828	B
PH0999-C.g839	B
PH0999-C.g858	C
PH0999-C.g848	B
PH0999-C.g865	B
PH0999-C.g874	B
PH0999-C.g891	B
PH0999-C.g900	B
PH0999-C.g882	B
PH0999-C.g293	B
PH0999-C.g4	C
PH0999-C.g16	C
PH0999-C.g906	B
PH0999-C.g53	A
PH0999-C.g294	B
PH0999-C.g80	C
PH0999-C.g73	B
PH1000-C.g344	A
PH1000-C.g1118	A
PH1000-C.g1147	A
PH1000-C.g39	E
PH1000-C.g173	C
PH1000-C.g224	A
PH1000-C.g239	B
PH1000-C.g251	B
PH1000-C.g91	A
PH1000-C.g263	B
PH1000-C.g174	A
PH1000-C.g343	A
PH1000-C.g407	A
PH1000-C.g320	C
PH1000-C.g423	A
PH1000-C.g21	A
PH1000-C.g467	B
PH1000-C.g453	A
PH1000-C.g394	B
PH1000-C.g71	B
PH1000-C.g577	A
PH1000-C.g590	B
PH1000-C.g602	B
PH1000-C.g613	C
PH1000-C.g626	B
PH1000-C.g562	C
PH1000-C.g374	B
PH1000-C.g705	B
PH1000-C.g679	B
PH1000-C.g128	B
PH1000-C.g530	B
PH1000-C.g729	B
PH1000-C.g739	B
PH1000-C.g717	B
PH1000-C.g551	B
PH1000-C.g763	C
PH1000-C.g780	B
PH1000-C.g812	B
PH1000-C.g792	B
PH1000-C.g824	B
PH1000-C.g835	B
PH1000-C.g359	C
PH1000-C.g929	B
PH1000-C.g995	A
PH1000-C.g1023	B
PH1000-C.g1059	B
PH1000-C.g1095	B
PH1000-C.g1117	C
PH1000-C.g1123	A
PH1000-C.g1128	C
PH1000-C.g1141	C
PH1000-C.g5	C
PH1001-C.g889	A
PH1001-C.g128	C
PH1001-C.g539	E
PH1001-C.g958	B
PH1001-C.g74	A
PH1001-C.g95	B
PH1001-C.g160	C
PH1001-C.g109	A
PH1001-C.g174	B
PH1001-C.g185	A
PH1001-C.g267	C
PH1001-C.g201	A
PH1001-C.g232	A
PH1001-C.g145	C
PH1001-C.g285	A
PH1001-C.g300	C
PH1001-C.g51	C
PH1001-C.g314	B
PH1001-C.g409	B
PH1001-C.g445	B
PH1001-C.g461	B
PH1001-C.g493	B
PH1001-C.g328	C
PH1001-C.g554	B
PH1001-C.g611	B
PD0570-C.g456	C
PD0570-C.g479	B
PD0570-C.g464	B
PD0570-C.g492	B
PD0570-C.g163	B
PD0570-C.g524	C
PD0570-C.g571	C
PD0570-C.g591	B
PD0570-C.g621	B
PD0570-C.g557	B
PD0570-C.g634	B
PD0570-C.g655	B
PD0570-C.g668	C
PD0570-C.g676	B
PD0570-C.g706	B
PD0570-C.g715	B
PD0570-C.g724	B
PD0570-C.g285	C
PD0570-C.g730	C
PD0570-C.g739	B
PD0570-C.g49	A
PD0570-C.g769	B
PD0570-C.g779	B
PD0570-C.g789	B
PD0570-C.g793	B
PD0570-C.g694	B
PD0570-C.g819	B
PD0570-C.g825	B
PD0570-C.g656	A
PD0570-C.g859	B
PD0570-C.g860	B
PD0570-C.g870	B
PD0570-C.g527	B
PD0570-C.g20	C
PD0570-C.g35	B
PD0570-C.g37	B
PD0570-C.g61	B
PD0570-C.g119	C
PD0571-C.g716	C
PD0571-C.g21	A
PD0571-C.g112	A
PD0571-C.g129	A
PD0571-C.g147	B
PD0571-C.g185	A
PD0571-C.g219	A
PD0571-C.g237	B
PD0571-C.g250	B
PD0571-C.g199	A
PD0571-C.g282	B
PD0571-C.g312	E
PD0571-C.g339	A
PD0571-C.g357	A
PD0571-C.g375	B
PD0571-C.g428	B
PD0571-C.g326	A
PD0571-C.g436	B
PD0571-C.g451	B
PD0571-C.g672	C
PD0571-C.g485	B
PD0571-C.g508	B
PD0571-C.g475	C
PD0571-C.g548	B
PD0571-C.g540	B
PD0571-C.g555	B
PD0571-C.g588	B
PD0571-C.g620	C
PD0571-C.g646	B
PD0571-C.g631	B
PD0571-C.g653	B
PD0571-C.g667	B
PD0571-C.g671	B
PD0571-C.g676	B
PD0571-C.g677	B
PD0571-C.g682	B
PD0571-C.g683	B
PD0571-C.g678	B
PD0571-C.g684	B
PD0571-C.g694	B
PD0571-C.g701	B
PD0571-C.g700	B
PD0571-C.g704	B
PD0571-C.g1	B
PD0571-C.g5	B
PD0572-C.g208	A
PD0572-C.g368	C
PD0572-C.g25	C
PD0572-C.g90	A
PD0572-C.g308	E
PD0572-C.g169	B
PD0572-C.g740	B
PD0572-C.g184	B
PD0572-C.g207	B
PD0572-C.g198	B
PD0572-C.g228	B
PD0572-C.g244	B
PD0572-C.g557	C
PD0572-C.g339	B
PD0572-C.g261	A
PD0572-C.g385	A
PD0572-C.g427	B
PF0499-C.g372	A
PF0499-C.g448	B
PF0499-C.g500	B
PF0499-C.g485	B
PF0499-C.g530	A
PF0499-C.g325	A
PF0499-C.g517	B
PF0499-C.g579	A
PF0499-C.g565	A
PF0499-C.g634	B
PF0499-C.g594	A
PF0499-C.g607	B
PF0499-C.g619	B
PF0499-C.g223	B
PF0499-C.g652	B
PF0499-C.g692	B
PF0499-C.g705	B
PF0499-C.g735	A
PF0499-C.g747	B
PF0499-C.g842	A
PF0499-C.g665	B
PF0499-C.g373	A
PF0499-C.g815	B
PF0499-C.g826	B
PF0499-C.g857	B
PF0499-C.g894	B
PF0499-C.g880	B
PF0499-C.g925	B
PF0499-C.g937	B
PF0499-C.g995	B
PF0499-C.g949	A
PF0499-C.g1008	B
PF0499-C.g1079	C
PF0499-C.g1103	A
PF0499-C.g1091	B
PF0499-C.g1101	B
PF0499-C.g1115	C
PF0499-C.g1125	B
PF0499-C.g1149	A
PF0499-C.g1182	B
PF0499-C.g1264	B
PF0499-C.g1161	B
PF0499-C.g1273	C
PF0499-C.g1172	B
PF0499-C.g1306	B
PF0499-C.g1322	B
PF0499-C.g1294	B
PF0499-C.g1316	B
PF0499-C.g869	B
PF0499-C.g1343	C
PF0499-C.g1349	B
PF0499-C.g1358	B
PF0499-C.g1400	B
PF0499-C.g58	C
PF0499-C.g1418	B
PF0499-C.g1407	B
PF0499-C.g1230	B
PF0499-C.g15	B
PF0499-C.g23	B
PF0499-C.g30	B
PF0499-C.g7	B
PF0499-C.g35	B
PF0499-C.g45	B
PF0499-C.g53	B
PF0499-C.g65	B
PF0499-C.g106	B
PF0499-C.g125	B
PF0499-C.g118	B
PF0499-C.g132	B
PF0499-C.g126	B
PF0499-C.g155	B
PF0499-C.g148	B
PF0499-C.g182	B
PF0499-C.g203	B
PF0499-C.g206	B
PF0499-C.g207	B
PF0499-C.g760	A
PF0499-C.g253	B
PF0499-C.g1102	A
PF0499-C.g258	B
PF0499-C.g276	B
PF0499-C.g1207	B
PF0499-C.g202	C
PF0499-C.g293	B
PF0499-C.g299	B
PF0499-C.g304	A
PF0499-C.g306	B
PF0499-C.g307	B
PF0499-C.g313	C
PF0499-C.g311	B
PF0499-C.g312	C
PF0499-C.g238	A
PF0499-C.g329	B
PF0499-C.g351	A
PF0499-C.g350	B
PF0499-C.g201	B
PF0499-C.g382	B
PF0499-C.g378	A
PF0499-C.g383	B
PF0499-C.g398	A
PF0260-C.g192	B
PF0260-C.g56	A
PF0260-C.g287	A
PF0260-C.g336	B
PF0260-C.g352	A
PF0260-C.g367	B
PF0260-C.g403	A
PF0260-C.g461	C
PF0260-C.g774	A
PF0260-C.g487	A
PF0260-C.g515	B
PF0260-C.g937	B
PF0260-C.g559	B
PF0260-C.g9	B
PF0260-C.g105	A
PF0260-C.g58	B
PF0261-C.g146	A
PF0261-C.g274	A
PF0261-C.g376	B
PF0261-C.g412	E
PF0261-C.g436	B
PF0261-C.g492	C
PF0261-C.g474	A
PF0261-C.g12	A
PF0261-C.g506	A
PF0261-C.g56	A
PF0261-C.g26	C
PF0261-C.g71	A
PF0261-C.g120	B
PF0261-C.g133	B
PF0261-C.g145	A
PF0261-C.g42	B
PF0261-C.g170	B
PF0261-C.g181	A
PF0261-C.g207	B
PF0261-C.g196	B
PF0261-C.g219	B
PF0261-C.g158	B
PF0261-C.g273	B
PF0261-C.g458	A
PF0261-C.g298	C
PF0261-C.g308	B
PF0261-C.g338	B
PF0261-C.g345	B
PF0261-C.g350	B
PF0261-C.g394	B
PF0261-C.g388	B
PF0261-C.g399	A
PF0261-C.g403	C
PF0261-C.g416	B
PF0261-C.g86	B
PF0261-C.g431	B
PF0262-C.g340	B
PF0262-C.g15	B
PF0262-C.g650	A
PF0262-C.g82	A
PF0262-C.g138	B
PF0262-C.g155	B
PF0262-C.g171	A
PF0262-C.g34	A
PF0262-C.g245	B
PF0262-C.g275	A
PF0262-C.g303	C
PF0262-C.g339	E
PF0262-C.g354	A
PF0262-C.g394	A
PF0262-C.g448	B
PF0262-C.g327	C
PF0262-C.g436	B
PF0262-C.g457	B
PF0262-C.g481	A
PF0262-C.g98	A
PF0262-C.g491	A
PF0262-C.g516	B
PF0262-C.g538	B
PF0262-C.g526	C
PF0262-C.g212	B
PF0262-C.g555	B
PF0262-C.g577	B
PF0262-C.g611	B
PF0262-C.g595	A
PF0262-C.g592	C
PF0262-C.g616	B
PF0262-C.g649	A
PF0262-C.g632	B
PF0262-C.g673	A
PF0262-C.g644	B
PF0262-C.g659	B
PF0262-C.g663	B
PF0262-C.g664	C
PF0262-C.g667	C
PF0262-C.g668	B
PF0262-C.g669	C
PF0262-C.g674	C
PF0262-C.g675	B
PF0262-C.g676	C
PF0262-C.g677	B
PF0262-C.g423	A
PF0262-C.g154	B
PF0262-C.g685	B
PV0224-C.g40	B
PV0224-C.g41	B
PV0224-C.g46	C
PV0224-C.g45	B
PV0224-C.g44	C
PV0224-C.g49	B
PV0224-C.g47	B
PV0224-C.g48	B
PV0224-C.g50	B
PV0224-C.g51	B
PV0224-C.g52	B
PV0224-C.g53	C
PV0224-C.g57	B
PV0224-C.g56	B
PV0224-C.g55	B
PV0224-C.g58	B
PV0224-C.g59	B
PV0224-C.g60	B
PV0224-C.g61	B
PV0224-C.g62	B
PV0224-C.g63	B
PV0224-C.g65	A
PV0224-C.g64	C
PV0224-C.g67	B
PV0224-C.g68	B
PV0224-C.g70	B
PV0224-C.g71	B
PV0224-C.g72	C
PV0224-C.g73	B
PV0224-C.g74	B
PV0224-C.g75	B
PV0224-C.g76	B
PV0224-C.g79	B
PV0224-C.g82	B
PV0224-C.g85	B
PV0224-C.g86	B
PV0224-C.g89	B
PV0224-C.g90	C
PV0224-C.g91	A
PV0224-C.g94	B
PV0224-C.g97	C
PV0224-C.g98	B
PV0224-C.g100	B
PV0224-C.g101	A
PV0224-C.g102	A
PV0224-C.g103	B
PV0224-C.g104	B
PV0224-C.g106	E
PV0224-C.g111	B
PV0224-C.g112	B
PV0224-C.g114	E
PV0224-C.g116	E
PV0224-C.g126	B
PV0224-C.g124	B
PV0224-C.g123	A
PV0224-C.g127	C
PV0224-C.g128	C
PV0224-C.g129	B
PV0224-C.g138	B
PV0224-C.g134	A
PV0225-C.g1	B
PV0225-C.g2	A
PV0225-C.g3	A
PV0225-C.g4	A
PV0225-C.g5	C
PV0225-C.g6	B
PV0225-C.g7	C
PV0225-C.g9	A
PV0225-C.g10	A
PV0225-C.g11	B
PV0225-C.g12	A
PV0225-C.g13	A
PV0225-C.g14	B
PV0225-C.g15	B
PV0225-C.g16	A
PV0225-C.g17	A
PV0225-C.g18	A
PV0225-C.g19	B
PV0225-C.g20	B
PV0225-C.g21	B
PV0225-C.g22	B
PV0225-C.g23	B
PV0225-C.g24	B
PV0225-C.g25	B
PV0225-C.g28	B
PV0225-C.g29	B
PV0225-C.g30	A
PV0225-C.g31	B
PV0225-C.g32	B
PV0225-C.g33	B
PV0225-C.g34	B
PV0225-C.g39	B
PV0225-C.g38	B
PV0225-C.g40	B
PV0225-C.g41	A
PV0225-C.g43	C
PV0225-C.g42	C
PV0225-C.g44	B
PV0225-C.g45	A
PV0225-C.g46	A
PR0135-C.g1013	B
PR0135-C.g1027	B
PR0135-C.g1075	B
PR0135-C.g1040	B
PR0135-C.g1051	B
PR0135-C.g1056	B
PR0135-C.g1067	B
PR0135-C.g761	B
PR0135-C.g785	B
PR0135-C.g1090	B
PR0135-C.g1082	B
PR0135-C.g1097	B
PR0135-C.g1119	B
PR0135-C.g1136	B
PR0135-C.g1109	B
PR0135-C.g1129	B
PR0135-C.g462	B
PR0135-C.g1149	B
PR0135-C.g1177	B
PR0135-C.g1189	B
PR0135-C.g1195	C
PR0135-C.g1211	B
PR0135-C.g1227	B
PR0135-C.g14	E
PR0135-C.g34	B
PR0135-C.g46	B
PR0135-C.g77	B
PR0135-C.g86	B
PR0135-C.g90	B
PR0135-C.g91	B
PR0135-C.g947	B
PR0135-C.g113	B
PR0135-C.g114	C
PR0135-C.g57	A
PR0135-C.g126	B
PR0135-C.g152	C
PR0135-C.g148	C
PR0135-C.g155	B
PR0135-C.g153	B
PR0135-C.g156	B
PR0135-C.g170	C
PR0135-C.g185	B
PR0136-C.g826	A
PR0136-C.g544	A
PR0136-C.g930	B
PR0136-C.g1028	A
PR0136-C.g24	B
PR0136-C.g143	A
PR0136-C.g158	A
PR0136-C.g126	A
PR0136-C.g396	E
PR0136-C.g210	A
PR0136-C.g236	B
PR0136-C.g176	A
PR0136-C.g290	B
PR0136-C.g310	B
PR0136-C.g329	A
PR0136-C.g104	C
PR0136-C.g378	A
PR0136-C.g478	B
PR0136-C.g504	B
PR0136-C.g55	A
PR0136-C.g529	B
PR0136-C.g543	B
PR0136-C.g556	C
PR0136-C.g572	B
PR0136-C.g617	C
PR0136-C.g656	B
PR0136-C.g669	B
PR0136-C.g679	B
PR0136-C.g699	B
PR0136-C.g712	B
PR0136-C.g630	B
PR0136-C.g725	C
PR0136-C.g765	B
PR0136-C.g753	B
PR0136-C.g838	B
PR0136-C.g850	B
PR0136-C.g1181	B
PR0136-C.g900	B
PR0136-C.g861	B
PR0136-C.g883	B
PR0136-C.g891	B
PR0136-C.g929	B
PR0136-C.g909	B
PR0136-C.g919	B
PR0136-C.g193	B
PR0136-C.g1121	B
PR0136-C.g936	B
PR0136-C.g959	B
PR0136-C.g969	B
PR0136-C.g991	B
PR0136-C.g808	E
PR0136-C.g1018	B
PR0136-C.g361	A
PR0136-C.g1088	B
PR0136-C.g1186	B
PR0136-C.g1	B
PR0136-C.g2	B
PR0136-C.g395	E
PF0432-C.g21	A
PF0432-C.g58	A
PF0432-C.g72	A
PF0432-C.g87	B
PF0432-C.g153	C
PF0432-C.g137	B
PF0432-C.g206	C
PF0432-C.g221	B
PF0432-C.g233	A
PF0432-C.g244	C
PF0432-C.g286	B
PF0432-C.g296	B
PF0432-C.g325	B
PF0432-C.g349	C
PF0432-C.g336	A
PF0432-C.g359	A
PF0432-C.g371	A
PF0432-C.g383	C
PF0432-C.g392	A
PF0432-C.g402	B
PF0432-C.g424	B
PF0432-C.g572	A
PF0432-C.g431	A
PF0432-C.g446	B
PF0432-C.g438	C
PF0432-C.g469	B
PF0432-C.g454	A
PF0432-C.g492	C
PF0432-C.g522	B
PF0432-C.g121	E
PF0432-C.g532	B
PF0432-C.g555	B
PF0432-C.g556	C
PF0432-C.g515	C
PF0432-C.g568	B
PF0432-C.g562	B
PF0432-C.g569	B
PF0432-C.g565	B
PF0432-C.g566	B
PF0432-C.g567	C
PF0432-C.g571	C
PF0432-C.g575	B
PF0432-C.g570	A
PF0432-C.g574	B
PF0432-C.g477	B
PF0432-C.g576	B
PF0432-C.g577	B
PF0432-C.g580	B
PF0432-C.g582	B
PF0432-C.g581	B
PF0432-C.g585	B
PF0432-C.g593	B
PF0432-C.g587	B
PF0432-C.g595	B
PF0432-C.g594	B
PF0432-C.g596	B
PF0432-C.g597	B
PF0432-C.g598	B
PF0432-C.g181	A
PF0432-C.g607	B
PF0432-C.g608	C
PF0432-C.g612	B
PF0432-C.g315	B
PF0432-C.g624	B
PF0432-C.g1	C
PF0432-C.g5	B
PF0432-C.g14	B
PF0432-C.g6	B
PF0432-C.g499	A
PF0432-C.g109	C
PF0432-C.g23	B
PF0432-C.g22	B
PF0432-C.g26	A
PF0432-C.g43	B
PF0432-C.g54	C
PF0432-C.g55	B
PF0432-C.g483	B
PF0432-C.g56	B
PF0432-C.g60	B
PF0432-C.g66	B
PF0432-C.g70	B
PF0432-C.g507	B
PF0432-C.g564	B
PF0432-C.g77	B
PF0433-C.g567	A
PF0433-C.g665	A
PF0433-C.g734	A
PF0433-C.g444	B
PF0433-C.g14	A
PF0433-C.g79	B
PF0433-C.g92	B
PF0433-C.g162	A
PF0433-C.g310	E
PF0433-C.g223	A
PF0433-C.g143	A
PF0433-C.g792	A
PF0433-C.g251	A
PF0433-C.g265	A
PF0433-C.g291	B
PF0433-C.g277	A
QG0277-C.g13	B
QG0277-C.g798	A
QG0277-C.g932	A
QG0277-C.g47	B
QG0277-C.g102	B
QG0277-C.g101	B
QG0278-C.g888	A
QG0278-C.g1163	A
QG0278-C.g1291	A
QG0278-C.g1413	A
QG0278-C.g1527	A
QG0278-C.g101	A
QG0278-C.g206	B
QG0278-C.g255	B
QG0278-C.g279	B
QG0278-C.g307	B
QG0278-C.g420	E
QG0278-C.g421	E
QG0278-C.g343	A
QG0278-C.g366	B
QG0278-C.g397	B
QG0278-C.g418	B
QG0278-C.g440	C
QG0278-C.g461	B
QG0278-C.g507	B
QG0278-C.g523	C
QG0278-C.g537	A
QG0278-C.g330	B
QG0278-C.g553	B
QG0278-C.g571	A
QG0278-C.g611	B
QG0278-C.g632	B
QG0278-C.g664	B
QG0278-C.g678	C
QG0278-C.g689	C
QG0278-C.g760	C
QG0278-C.g718	B
QG0278-C.g747	B
QG0278-C.g759	C
QG0278-C.g775	B
QG0278-C.g789	B
QG0278-C.g813	C
QG0278-C.g801	B
QG0278-C.g1020	B
QG0278-C.g837	B
QG0278-C.g851	B
QG0278-C.g874	B
QG0278-C.g908	C
QG0278-C.g862	B
QG0278-C.g887	C
QG0278-C.g921	C
QG0278-C.g932	B
QG0278-C.g967	A
QG0278-C.g943	B
QG0278-C.g955	B
QG0278-C.g980	B
QG0278-C.g1052	B
QG0278-C.g1077	B
QG0278-C.g761	B
QG0278-C.g1005	B
QG0278-C.g1019	B
QG0278-C.g1036	B
QG0278-C.g1064	B
QG0278-C.g1114	B
QG0278-C.g1098	B
QG0278-C.g1129	B
QG0278-C.g1088	B
QG0278-C.g1146	B
QG0278-C.g1162	B
QG0278-C.g1176	B
QG0278-C.g1188	B
QG0278-C.g1200	B
QG0278-C.g1214	B
QG0278-C.g1258	B
QG0278-C.g1228	B
QG0278-C.g1268	B
QG0278-C.g1274	B
QG0278-C.g1290	B
QG0278-C.g1303	B
QG0278-C.g1021	B
QG0278-C.g1348	B
QG0278-C.g1359	B
QG0278-C.g1425	B
QG0278-C.g1448	B
QG0278-C.g1326	B
QG0278-C.g993	B
QG0278-C.g16	B
QG0278-C.g1335	A
QG0278-C.g65	B
QG0278-C.g614	A
QG0278-C.g419	E
QG0278-C.g613	C
QG0278-C.g733	A
QG0278-C.g308	C
QG0279-C.g679	A
QG0279-C.g1000	A
QG0279-C.g1169	A
QG0279-C.g837	A
QG0279-C.g1665	A
QG0279-C.g106	A
PD0466-C.g263	B
PD0466-C.g280	B
PD0466-C.g574	A
PD0466-C.g316	B
PD0466-C.g346	B
PD0466-C.g361	C
PD0466-C.g410	C
PD0466-C.g497	B
PD0466-C.g526	B
PD0466-C.g544	B
PD0466-C.g558	B
PD0466-C.g572	B
PD0466-C.g605	B
